010010,,11,21,18.9
010010,,11,22,20.0
010010,,11,23,22.7
010010,,11,24,22.9
010010,,11,25,23.7
010010,,11,26,21.5
010010,,11,27,24.1
010010,,11,28,30.2
010010,,11,29,33.9
010010,,11,30,33.2
010010,,12,01,32.7
010010,,12,02,28.9
010010,,12,03,26.7
010010,,12,04,33.3
010010,,12,05,24.5
010010,,12,06,18.1
010010,,12,07,29.7
010010,,12,08,30.7
010010,,12,09,27.0
010010,,12,10,22.1
010010,,12,11,17.9
010010,,12,12,17.0
010010,,12,13,13.2
010010,,12,14,17.2
010010,,12,15,21.6
010010,,12,16,13.5
010010,,12,17,25.7
010010,,12,18,21.9
010010,,12,19,25.0
010010,,12,20,24.5
010010,,12,21,18.4
010010,,12,22,13.0
010010,,12,23,18.6
010010,,12,24,30.8
010010,,12,25,32.0
010010,,12,26,31.1
010010,,12,27,26.7
010010,,12,28,27.1
010010,,12,29,33.0
010010,,12,30,30.5
010010,,12,31,33.0
010080,,01,01,10.2
010080,,01,02,4.8
010080,,01,03,7.5
010080,,01,04,3.1
010080,,01,05,10.2
010080,,01,06,3.0
010080,,01,07,-3.4
010080,,01,08,-1.5
010080,,01,09,1.4
010080,,01,10,-5.0
010080,,01,11,-6.3
010080,,01,12,17.0
010080,,01,13,12.0
010080,,01,14,2.5
010080,,01,15,8.4
010080,,01,16,6.8
010080,,01,17,3.1
010080,,01,18,7.5
010080,,01,19,0.6
010080,,01,20,-9.6
010080,,01,21,-7.0
010080,,01,22,-1.8
010080,,01,23,-3.0
010080,,01,24,-9.8
010080,,01,25,-1.9
010080,,01,26,13.4
010080,,01,27,21.0
010080,,01,28,24.4
010080,,01,29,20.8
010080,,01,30,21.8
010080,,01,31,16.5
010080,,02,01,12.2
010080,,02,02,-5.8
010080,,02,03,-9.4
010080,,02,04,20.1
010080,,02,05,16.8
010080,,02,06,5.7
010080,,02,07,25.7
010080,,02,08,21.1
010080,,02,09,15.5
010080,,02,10,26.3
010080,,02,11,22.9
010080,,02,12,21.4
010080,,02,13,19.3
010080,,02,14,11.5
010080,,02,15,3.6
010080,,02,16,3.2
010080,,02,17,11.3
010080,,02,18,15.8
010080,,02,19,8.4
010080,,02,20,12.0
010080,,02,21,-5.1
010080,,02,22,0.7
010080,,02,23,-6.9
010080,,02,24,10.8
010080,,02,25,14.6
010080,,02,26,12.5
010080,,02,27,9.9
010080,,02,28,4.3
010080,,03,01,-3.0
010080,,03,02,-2.0
010080,,03,03,-9.6
010080,,03,04,16.4
010080,,03,05,15.4
010080,,03,06,-3.5
010080,,03,07,18.8
010080,,03,08,26.2
010080,,03,09,25.1
010080,,03,10,31.8
010080,,03,11,25.6
010080,,03,12,28.6
010080,,03,13,27.5
010080,,03,14,20.6
010080,,03,15,21.0
010080,,03,16,18.6
010080,,03,17,17.8
010080,,03,18,14.1
010080,,03,19,1.6
010080,,03,20,22.5
010080,,03,21,26.4
010080,,03,22,25.9
010080,,03,23,26.5
010080,,03,24,27.9
010080,,03,25,27.0
010080,,03,26,26.8
010080,,03,27,16.9
010080,,03,28,15.5
010080,,03,29,8.8
010080,,03,30,17.0
010080,,03,31,22.7
010080,,04,01,17.0
010080,,04,02,7.8
010080,,04,03,7.0
010080,,04,04,6.7
010080,,04,05,12.3
010080,,04,06,14.3
010080,,04,07,9.6
010080,,04,08,6.5
010080,,04,09,2.8
010080,,04,10,-1.6
010080,,04,11,-5.2
010080,,04,12,-7.3
010080,,04,13,-3.5
010080,,04,14,6.7
010080,,04,15,19.9
010080,,04,16,20.8
010080,,04,17,18.8
010080,,04,18,20.7
010080,,04,19,21.7
010080,,04,20,17.9
010080,,04,21,26.1
010080,,04,22,35.3
010080,,04,23,27.7
010080,,04,24,20.5
010080,,04,25,22.1
010080,,04,26,24.9
010080,,04,27,19.8
010080,,04,28,15.2
010080,,04,29,15.0
010080,,04,30,16.1
010080,,05,01,13.0
010080,,05,02,15.3
010080,,05,03,17.6
010080,,05,04,22.5
010080,,05,05,33.6
010080,,05,06,33.7
010080,,05,07,32.3
010080,,05,08,31.0
010080,,05,09,30.2
010080,,05,10,32.3
010080,,05,11,29.8
010080,,05,12,22.9
010080,,05,13,24.2
010080,,05,14,23.2
010080,,05,15,24.1
010080,,05,16,29.4
010080,,05,17,29.4
010080,,05,18,29.4
010080,,05,19,22.2
010080,,05,20,20.9
010080,,05,21,22.5
010080,,05,22,18.3
010080,,05,23,16.1
010080,,05,24,13.4
010080,,05,25,14.7
010080,,05,26,16.1
010080,,05,27,18.7
010080,,05,28,24.7
010080,,05,29,27.7
010080,,05,30,32.3
010080,,05,31,33.7
010080,,06,01,31.4
010080,,06,02,31.0
010080,,06,03,30.1
010080,,06,04,27.1
010080,,06,05,30.3
010080,,06,06,27.5
010080,,06,07,28.6
010080,,06,08,27.6
010080,,06,09,28.5
010080,,06,10,32.3
010080,,06,11,37.0
010080,,06,12,39.9
010080,,06,14,33.9
010080,,06,15,34.1
010080,,06,16,34.2
010080,,06,17,33.4
010080,,06,18,34.6
010080,,06,19,34.6
010080,,06,20,33.2
010080,,06,21,33.4
010080,,06,22,33.1
010080,,06,23,33.3
010080,,06,24,34.1
010080,,06,25,34.8
010080,,06,26,34.8
010080,,06,27,36.0
010080,,06,28,40.6
010080,,06,29,40.8
010080,,06,30,38.8
010080,,07,01,38.1
010080,,07,02,38.5
010080,,07,03,41.6
010080,,07,04,41.4
010080,,07,05,39.5
010080,,07,06,42.6
010080,,07,07,42.4
010080,,07,08,43.9
010080,,07,09,46.6
010080,,07,10,45.3
010080,,07,11,45.7
010080,,07,12,41.7
010080,,07,13,39.4
010080,,07,14,40.2
010080,,07,15,40.6
010080,,07,16,41.4
010080,,07,17,41.1
010080,,07,18,40.5
010080,,07,19,43.5
010080,,07,20,40.8
010080,,07,21,39.0
010080,,07,22,40.6
010080,,07,23,39.4
010080,,07,24,38.8
010080,,07,25,39.5
010080,,07,26,38.3
010080,,07,27,43.9
010080,,07,28,43.7
010080,,07,29,40.8
010080,,07,30,37.4
010080,,07,31,37.2
010080,,08,01,39.8
010080,,08,02,41.6
010080,,08,03,39.3
010080,,08,04,40.2
010080,,08,05,41.6
010080,,08,06,39.0
010080,,08,07,39.6
010080,,08,08,38.7
010080,,08,09,40.9
010080,,08,10,43.4
010080,,08,11,43.6
010080,,08,12,44.8
010080,,08,13,42.8
010080,,08,14,39.5
010080,,08,15,41.4
010080,,08,16,42.1
010080,,08,17,41.2
010080,,08,18,41.2
010080,,08,19,41.5
010080,,08,20,38.8
010080,,08,21,37.9
010080,,08,22,37.0
010080,,08,23,36.3
010080,,08,24,34.2
010080,,08,25,34.2
010080,,08,26,33.3
010080,,08,27,33.5
010080,,08,28,34.7
010080,,08,29,33.6
010080,,08,30,31.3
010080,,08,31,29.6
010080,,09,01,29.1
010080,,09,02,29.1
010080,,09,03,32.6
010080,,09,04,30.1
010080,,09,05,28.3
010080,,09,06,29.5
010080,,09,07,29.1
010080,,09,08,29.0
010080,,09,09,28.4
010080,,09,10,32.3
010080,,09,11,26.9
010080,,09,12,26.3
010080,,09,13,23.7
010080,,09,14,28.0
010080,,09,15,33.3
010080,,09,16,27.0
010080,,09,17,29.7
010080,,09,18,28.9
010080,,09,19,28.8
010080,,09,20,28.0
010080,,09,21,29.1
010080,,09,22,22.5
010080,,09,23,23.3
010080,,09,24,28.2
010080,,09,25,22.6
010080,,09,26,27.3
010080,,09,27,20.1
010080,,09,28,18.6
010080,,09,29,17.0
010080,,09,30,24.3
010080,,10,01,31.6
010080,,10,02,34.0
010080,,10,03,39.8
010080,,10,04,40.8
010080,,10,05,33.9
010080,,10,06,29.4
010080,,10,07,25.5
010080,,10,08,30.5
010080,,10,09,26.0
010080,,10,10,19.0
010080,,10,11,17.4
010080,,10,12,14.2
010080,,10,13,18.8
010080,,10,14,18.8
010080,,10,15,17.5
010080,,10,16,18.5
010080,,10,17,20.6
010080,,10,18,19.0
010080,,10,19,4.4
010080,,10,20,17.1
010080,,10,21,29.4
010080,,10,22,28.6
010080,,10,23,33.3
010080,,10,24,27.1
010080,,10,25,17.3
010080,,10,26,19.3
010080,,10,27,21.4
010080,,10,28,8.5
010080,,10,29,5.3
010080,,10,30,7.2
010080,,10,31,2.5
010080,,11,01,14.3
010080,,11,02,10.8
010080,,11,03,8.6
010080,,11,04,6.2
010080,,11,05,8.7
010080,,11,06,18.5
010080,,11,07,27.0
010080,,11,08,21.1
010080,,11,09,22.0
010080,,11,10,11.0
010080,,11,11,21.4
010080,,11,12,18.2
010080,,11,13,5.0
010080,,11,14,5.1
010080,,11,15,6.9
010080,,11,16,20.0
010080,,11,17,16.1
010080,,11,18,8.2
010080,,11,19,19.6
010080,,11,20,16.7
010080,,11,21,19.9
010080,,11,22,21.6
010080,,11,23,25.3
010080,,11,24,26.6
010080,,11,25,26.6
010080,,11,26,13.5
010080,,11,27,8.1
010080,,11,28,8.4
010080,,11,29,15.6
010080,,11,30,24.9
010080,,12,01,29.2
010080,,12,02,31.8
010080,,12,03,25.8
010080,,12,04,11.3
010080,,12,05,11.2
010080,,12,06,11.7
010080,,12,07,4.8
010080,,12,08,-5.2
010080,,12,09,-8.4
010080,,12,10,14.1
010080,,12,11,-5.7
010080,,12,12,-3.1
010080,,12,13,3.1
010080,,12,14,0.9
010080,,12,15,6.8
010080,,12,16,6.1
010080,,12,17,6.3
010080,,12,18,2.8
010080,,12,19,-0.2
010080,,12,20,21.2
010080,,12,21,24.0
010080,,12,22,17.1
010080,,12,23,12.4
010080,,12,24,11.6
010080,,12,25,-3.0
010080,,12,26,4.1
010080,,12,27,-1.2
010080,,12,28,2.6
010080,,12,29,1.8
010080,,12,30,17.6
010080,,12,31,27.3
010100,,01,01,15.7
010100,,01,02,15.5
010100,,01,03,18.4
010100,,01,04,15.2
010100,,01,05,11.7
010100,,01,06,11.6
010100,,01,07,23.8
010100,,01,08,25.1
010100,,01,09,30.9
010100,,01,10,30.2
010100,,01,11,25.5
010100,,01,12,22.9
010100,,01,13,29.6
010100,,01,14,35.9
010100,,01,15,34.3
010100,,01,16,38.5
010100,,01,17,39.4
010100,,01,18,40.8
010100,,01,19,42.7
010100,,01,20,31.6
010100,,01,21,26.5
010100,,01,22,23.5
010100,,01,23,22.6
010100,,01,24,22.9
010100,,01,25,22.9
010100,,01,26,25.3
010100,,01,27,16.9
010100,,01,28,21.3
010100,,01,29,21.5
010100,,01,30,23.9
010100,,01,31,23.2
010100,,02,01,29.6
010100,,02,02,39.0
010100,,02,03,37.6
010100,,02,04,30.7
010100,,02,05,23.8
010100,,02,06,21.5
010100,,02,07,22.6
010100,,02,08,25.9
010100,,02,09,30.2
010100,,02,10,36.0
010100,,02,11,38.8
010100,,02,12,37.9
010100,,02,13,37.2
010100,,02,14,41.6
010100,,02,15,35.8
010100,,02,16,32.2
010100,,02,17,34.0
010100,,02,18,40.3
010100,,02,19,38.5
010100,,02,20,39.7
010100,,02,21,39.1
010100,,02,22,40.3
010100,,02,23,37.8
010100,,02,24,33.0
010100,,02,25,26.2
010100,,02,26,25.2
010100,,02,27,29.1
010100,,02,28,33.9
010100,,03,01,33.0
010100,,03,02,27.4
010100,,03,03,21.8
010100,,03,04,19.0
010100,,03,05,22.3
010100,,03,06,27.1
010100,,03,07,35.4
010100,,03,08,35.7
010100,,03,09,34.6
010100,,03,10,34.8
010100,,03,11,33.2
010100,,03,12,31.2
010100,,03,13,27.3
010100,,03,14,27.5
010100,,03,15,30.6
010100,,03,16,32.3
010100,,03,17,32.7
010100,,03,18,35.7
010100,,03,19,32.7
010100,,03,20,28.9
010100,,03,21,29.9
010100,,03,22,32.8
010100,,03,23,34.8
010100,,03,24,37.6
010100,,03,25,38.0
010100,,03,26,37.8
010100,,03,27,35.3
010100,,03,28,32.4
010100,,03,29,33.2
010100,,03,30,29.9
010100,,03,31,34.9
010100,,04,01,30.4
010100,,04,02,29.2
010100,,04,03,30.4
010100,,04,04,31.1
010100,,04,05,32.8
010100,,04,06,33.2
010100,,04,07,26.7
010100,,04,08,30.1
010100,,04,09,28.8
010100,,04,10,31.6
010100,,04,11,33.5
010100,,04,12,29.5
010100,,04,13,28.6
010100,,04,14,29.5
010100,,04,15,36.5
010100,,04,16,37.4
010100,,04,17,35.8
010100,,04,18,35.7
010100,,04,19,38.2
010100,,04,20,38.8
010100,,04,21,41.3
010100,,04,22,39.8
010100,,04,23,41.2
010100,,04,24,40.5
010100,,04,25,39.8
010100,,04,26,34.5
010100,,04,27,34.5
010100,,04,28,33.3
010100,,04,29,34.9
010100,,04,30,36.6
010100,,05,01,37.1
010100,,05,02,37.0
010100,,05,03,40.2
010100,,05,04,38.6
010100,,05,05,35.9
010100,,05,06,39.2
010100,,05,07,36.7
010100,,05,08,39.0
010100,,05,09,44.6
010100,,05,10,40.4
010100,,05,11,39.7
010100,,05,12,40.1
010100,,05,13,41.0
010100,,05,14,38.6
010100,,05,15,38.0
010100,,05,16,37.5
010100,,05,17,39.2
010100,,05,18,40.0
010100,,05,19,40.8
010100,,05,20,40.5
010100,,05,21,44.9
010100,,05,22,44.1
010100,,05,23,38.9
010100,,05,24,39.2
010100,,05,25,39.3
010100,,05,26,38.5
010100,,05,27,41.2
010100,,05,28,40.7
010100,,05,29,44.4
010100,,05,30,43.1
010100,,05,31,45.2
010100,,06,01,45.4
010100,,06,02,46.4
010100,,06,03,43.2
010100,,06,04,50.0
010100,,06,05,41.1
010100,,06,06,37.9
010100,,06,07,37.3
010100,,06,08,36.2
010100,,06,09,36.6
010100,,06,10,37.0
010100,,06,11,38.7
010100,,06,12,40.3
010100,,06,14,41.3
010100,,06,15,45.0
010100,,06,16,42.9
010100,,06,17,41.4
010100,,06,18,40.7
010100,,06,19,39.4
010100,,06,20,38.6
010100,,06,21,40.7
010100,,06,22,42.4
010100,,06,23,41.5
010100,,06,24,42.6
010100,,06,25,42.6
010100,,06,26,42.9
010100,,06,27,46.5
010100,,06,28,47.1
010100,,06,29,46.2
010100,,06,30,50.3
010100,,07,01,56.6
010100,,07,02,60.6
010100,,07,03,59.7
010100,,07,04,56.1
010100,,07,05,55.7
010100,,07,06,49.1
010100,,07,07,47.4
010100,,07,08,51.6
010100,,07,09,51.4
010100,,07,10,49.9
010100,,07,11,51.5
010100,,07,12,49.7
010100,,07,13,44.8
010100,,07,14,44.8
010100,,07,15,51.3
010100,,07,16,62.6
010100,,07,17,55.2
010100,,07,18,48.8
010100,,07,19,51.2
010100,,07,20,47.8
010100,,07,21,47.1
010100,,07,22,47.7
010100,,07,23,47.0
010100,,07,24,50.8
010100,,07,25,51.3
010100,,07,26,48.0
010100,,07,27,49.0
010100,,07,28,54.3
010100,,07,29,54.4
010100,,07,30,55.0
010100,,07,31,48.0
010100,,08,01,47.6
010100,,08,02,47.3
010100,,08,03,46.0
010100,,08,04,46.4
010100,,08,05,48.1
010100,,08,06,51.1
010100,,08,07,49.4
010100,,08,08,48.9
010100,,08,09,53.1
010100,,08,10,50.5
010100,,08,11,50.8
010100,,08,12,52.2
010100,,08,13,53.5
010100,,08,14,52.1
010100,,08,15,51.3
010100,,08,16,50.9
010100,,08,17,58.8
010100,,08,18,56.0
010100,,08,19,55.6
010100,,08,20,56.5
010100,,08,21,54.5
010100,,08,22,50.7
010100,,08,23,46.8
010100,,08,24,47.3
010100,,08,25,49.8
010100,,08,26,48.7
010100,,08,27,49.8
010100,,08,28,47.5
010100,,08,29,47.2
010100,,08,30,49.5
010100,,08,31,44.9
010100,,09,01,47.2
010100,,09,02,48.4
010100,,09,03,47.3
010100,,09,04,46.5
010100,,09,05,44.6
010100,,09,06,44.5
010100,,09,07,43.3
010100,,09,08,43.1
010100,,09,09,41.2
010100,,09,10,47.6
010100,,09,11,50.0
010100,,09,12,43.1
010100,,09,13,40.1
010100,,09,14,41.1
010100,,09,15,42.6
010100,,09,16,45.9
010100,,09,17,45.3
010100,,09,18,45.1
010100,,09,19,41.7
010100,,09,20,42.1
010100,,09,21,45.5
010100,,09,22,42.4
010100,,09,23,37.8
010100,,09,24,37.0
010100,,09,25,36.6
010100,,09,26,39.3
010100,,09,27,46.0
010100,,09,28,49.8
010100,,09,29,47.5
010100,,09,30,47.5
010100,,10,01,47.1
010100,,10,02,49.5
010100,,10,03,50.6
010100,,10,04,48.5
010100,,10,05,46.0
010100,,10,06,41.3
010100,,10,07,38.9
010100,,10,08,40.9
010100,,10,09,44.4
010100,,10,10,40.6
010100,,10,11,40.3
010100,,10,12,37.5
010100,,10,13,33.4
010100,,10,14,31.1
010100,,10,15,32.7
010100,,10,16,29.0
010100,,10,17,32.2
010100,,10,18,33.5
010100,,10,19,35.9
010100,,10,20,38.0
010100,,10,21,38.7
010100,,10,22,40.6
010100,,10,23,41.2
010100,,10,24,42.7
010100,,10,25,39.1
010100,,10,26,39.6
010100,,10,27,37.3
010100,,10,28,42.8
010100,,10,29,45.1
010100,,10,30,44.1
010100,,10,31,38.7
010100,,11,01,36.7
010100,,11,02,34.9
010100,,11,03,31.1
010100,,11,04,31.9
010100,,11,05,38.1
010100,,11,06,39.5
010100,,11,07,42.0
010100,,11,08,39.5
010100,,11,09,39.8
010100,,11,10,42.1
010100,,11,11,38.8
010100,,11,12,32.6
010100,,11,13,38.8
010100,,11,14,38.2
010100,,11,15,35.7
010100,,11,16,34.5
010100,,11,17,38.0
010100,,11,18,33.6
010100,,11,19,27.9
010100,,11,20,29.0
010100,,11,21,32.3
010100,,11,22,33.0
010100,,11,23,36.4
010100,,11,24,32.1
010100,,11,25,33.5
010100,,11,26,31.6
010100,,11,27,25.4
010100,,11,28,20.3
010100,,11,29,27.8
010100,,11,30,35.6
010100,,12,01,36.9
010100,,12,02,43.8
010100,,12,03,40.0
010100,,12,04,43.6
010100,,12,05,40.2
010100,,12,06,31.7
010100,,12,07,29.5
010100,,12,08,29.3
010100,,12,09,28.6
010100,,12,10,29.4
010100,,12,11,22.3
010100,,12,12,26.1
010100,,12,13,26.1
010100,,12,14,25.0
010100,,12,15,23.7
010100,,12,16,28.6
010100,,12,17,16.3
010100,,12,18,25.1
010100,,12,19,27.5
010100,,12,20,32.3
010100,,12,21,36.2
010100,,12,22,35.6
010100,,12,23,34.5
010100,,12,24,28.3
010100,,12,25,25.9
010100,,12,26,35.5
010100,,12,27,33.5
010100,,12,28,31.7
010100,,12,29,32.3
010100,,12,30,36.5
010100,,12,31,36.1
010230,,01,01,7.0
010230,,01,02,0.0
010230,,01,03,-1.0
010230,,01,04,-7.1
010230,,01,05,13.6
010230,,01,06,18.7
010230,,01,07,5.4
010230,,01,08,14.3
010230,,01,09,20.8
010230,,01,10,11.5
010230,,01,11,5.3
010230,,01,12,13.5
010230,,01,13,17.3
010230,,01,14,31.8
010230,,01,15,31.1
010230,,01,16,35.5
010230,,01,17,38.5
010230,,01,18,40.6
010230,,01,19,41.7
010230,,01,20,29.6
010230,,01,21,5.8
010230,,01,22,-2.8
010230,,01,23,-0.9
010230,,01,24,15.0
010230,,01,25,12.6
010230,,01,26,22.2
010230,,01,27,12.8
010230,,01,28,11.2
010230,,01,29,-5.3
010230,,01,30,-1.8
010230,,01,31,-1.1
010230,,02,01,8.0
010230,,02,02,31.2
010230,,02,03,35.2
010230,,02,04,27.9
010230,,02,05,1.2
010230,,02,06,4.6
010230,,02,07,11.3
010230,,02,08,7.1
010230,,02,09,13.6
010230,,02,10,32.2
010230,,02,11,35.2
010230,,02,12,33.7
010230,,02,13,35.5
010230,,02,14,39.2
010230,,02,15,34.9
010230,,02,16,27.6
010230,,02,17,24.4
010230,,02,18,38.2
010230,,02,19,37.1
010230,,02,20,36.9
010230,,02,21,35.3
010230,,02,22,37.9
010230,,02,23,36.6
010230,,02,24,33.8
010230,,02,25,21.2
010230,,02,26,14.2
010230,,02,27,20.1
010230,,02,28,25.0
010230,,03,01,28.2
010230,,03,02,24.3
010230,,03,03,13.0
010230,,03,04,5.4
010230,,03,05,7.7
010230,,03,06,21.1
010230,,03,07,31.3
010230,,03,08,33.9
010230,,03,09,28.1
010230,,03,10,28.6
010230,,03,11,26.8
010230,,03,12,23.3
